hour,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH,DE_Total
7621,1550.92,2774.81,10080.92,11598.94,243.09,4460.71,2278.03,992.98,6252.34,13590.59,4611.26,1725.11,911.8,2850.18,1340.71,1404.85,66667.24
7622,1472.59,2503.91,10248.91,11491.98,232.54,4198.6,2074.19,925.03,6059.73,13060.24,4454.93,1616.05,906.69,2771.5,1305.62,1372.34,64694.85
7623,1422.2,2306.58,10496.78,11527.81,226.29,4028.44,1929.86,877.77,5962.74,12758.8,4372.59,1542.41,911.86,2733.7,1289.26,1358.96,63746.05
7624,1444.12,2291.5,10914.72,11884.89,230.37,4074.74,1924.42,884.51,6100.76,13012.09,4468.17,1557.56,941.39,2800.74,1321.63,1394.57,65246.18
7625,1558.29,2509.86,11137.87,12243.7,242.99,4297.2,2044.87,968.9,6433.73,13726.56,4694.38,1679.36,978.24,2976.91,1407.78,1478.64,68379.28
7626,1593.41,2614.21,10691.44,11897.07,242.69,4296.45,2065.88,1006.73,6418.7,13707.27,4666.14,1717.61,959.2,2993.41,1418.49,1482.63,67771.33
7627,1550.8,2562.14,10201.49,11402.59,234.69,4159.15,2008.57,984.59,6201.74,13252.16,4504.64,1672.77,921.5,2897.81,1373.84,1433.91,65362.39
7628,1424.52,2341.15,9833.78,10916.1,220.3,3915.35,1887.52,894.34,5810.38,12428.6,4239.09,1541.27,873.47,2691.78,1273.13,1334.39,61625.17
7629,1313.56,2121.36,9711.05,10649.81,208.77,3710.6,1772.4,810.13,5507.95,11776.35,4036.64,1422.55,843.21,2527.55,1192.39,1256.76,58861.08
7630,1257.42,2005.33,9525.76,10385.37,201.31,3569.15,1691.97,770.01,5321.55,11362.81,3902.15,1359.18,820.85,2438.06,1149.76,1213.86,56974.54
7631,1153.37,1820.47,8986.43,9745.43,186.62,3305.71,1558.44,700.53,4937.6,10536.14,3625.85,1246.08,767.6,2254.69,1062.36,1124.09,53011.41
7632,1047.47,1623.03,8607.49,9249.23,173.19,3064.97,1431.66,626,4586.75,9779.56,3378.83,1131.49,723.4,2080.02,978.26,1039.67,49521.02
7633,963.1,1462.33,8353.71,8896.7,162.89,2879.69,1332.23,565.53,4318.16,9199.16,3191.16,1040.13,691,1944.43,912.7,974.4,46887.32
7634,922.12,1371.65,8299.25,8775.09,158.09,2787,1275.8,534.35,4200.45,8934.22,3108.22,993.72,679.45,1884.97,884.05,946.54,45754.97
7635,911.01,1338.83,8339.48,8784.69,157.04,2762.63,1256.51,524.52,4179.5,8879.93,3093.47,979.97,679.6,1873.78,878.61,941.84,45581.41
7636,919,1343.38,8499.74,8937.61,159.08,2797.1,1268.97,527.13,4235.69,8996.53,3136.57,988.21,690.69,1896.78,889.13,953.93,46239.54
7637,925.91,1359.61,8542.67,8993.11,160.32,2822.57,1284.15,531.68,4264.51,9063.44,3159.14,996.84,694.59,1908.57,894.5,959.65,46561.26
7638,940.53,1400.91,8553.27,9040.95,162.34,2867.36,1315.09,543.22,4307.61,9169.61,3192.27,1015.53,698.07,1927.51,903.2,968.22,47005.69
7639,996.28,1488.88,8909.95,9434.74,170.47,3007.93,1380.45,578.71,4526.47,9632.12,3349.21,1074.43,730.68,2031.9,953.02,1019.94,49285.18
7640,1125.73,1695.16,9388.62,10004.52,185.45,3251.41,1490.41,668.52,4945.92,10498.59,3632.6,1205.86,786.09,2253.05,1061.24,1127.81,53320.98
7641,1285.56,1985.01,9772.17,10553.9,203.2,3555.61,1646.75,784.75,5424.22,11511.07,3955.93,1373.5,841.98,2507.01,1185.58,1249.81,57836.05
7642,1406.7,2223,10022.33,10957.19,217.02,3804.63,1784.5,874.2,5783.43,12289.46,4203.04,1504.6,881.78,2693.69,1276.41,1338.81,61260.79
7643,1512.33,2418.17,10344.63,11394.06,229.7,4028.25,1901.47,949.63,6118.5,13007.2,4435.25,1617.49,922.64,2864.94,1359.44,1421.33,64525.03
7644,1511.9,2441.09,10155.75,11241.03,228.6,4018.12,1908.9,953.9,6078.18,12936.75,4405.11,1619.86,911.31,2848.51,1351.85,1411.8,64022.66
7645,1416.01,2283.91,9920.64,10931.37,218.66,3860.42,1836.83,884.76,5796.4,12358.81,4220.63,1523.49,877.26,2692.64,1274.76,1336.47,61433.06
7646,1320.8,2094.37,9907.12,10792.85,209.77,3705.99,1748.59,810.52,5559.96,11852.8,4067.97,1422.92,856.66,2557.34,1207.44,1273.09,59388.19
7647,1280.53,1987.25,10101.6,10893.08,207.06,3647.87,1700.56,774.23,5500.8,11707.2,4033.39,1376.92,859.88,2517.2,1186.96,1256.27,59030.8
7648,1294.86,1977.51,10578.01,11328.79,212.06,3728.47,1723.14,774.36,5643.05,11995.77,4143.82,1390.29,891,2573.09,1212.2,1286.47,60752.89
7649,1413.46,2210.92,11128.4,12028.05,229.11,4048.3,1897.66,855.52,6072.91,12943.11,4458,1523.91,947.65,2773.87,1307.2,1383.91,65221.98
7650,1483.2,2386.87,10896.26,11944.16,234.56,4159.68,1981.23,915.97,6198.39,13239.43,4536.34,1602.93,948.23,2851.45,1346.21,1417.69,66142.6
7651,1480.49,2418.81,10319.72,11422.73,229.44,4071.4,1955.18,926.98,6058.59,12949.22,4419.96,1599.82,913.75,2806.18,1327.22,1391.88,64291.37
7652,1398.25,2277.02,9903.73,10933.48,218.15,3872.43,1856.71,872,5759.42,12310.56,4206.77,1511.75,872.22,2661.12,1257.76,1320.8,61232.17
7653,1306.15,2089.17,9696.86,10600.09,207.13,3668.2,1740.54,804.15,5479.48,11695.45,4010.62,1410.08,841.07,2519.52,1189.38,1253.41,58511.3
7654,1260.03,1973.69,9855.76,10662.15,203.62,3597.2,1687.07,764.1,5398.24,11504.36,3960.57,1358.09,841.01,2468.41,1163.59,1231.17,57929.06
7655,1135.07,1746.64,9384.72,10061.75,187.78,3316.5,1542.43,676.82,4980.34,10608.54,3667.22,1224,787.37,2259.72,1062.98,1129.98,53771.86
7656,1033,1581.95,8933.28,9535.95,175.02,3103.14,1443.63,607.5,4629.85,9876.81,3425.07,1118.65,739.43,2081.3,976.41,1042.62,50303.61
7657,972.44,1454.48,8797.79,9311.32,167.6,2962.78,1361.94,562.79,4444.4,9464.94,3293.67,1050.77,719.03,1989.11,932.08,998.82,48483.96
7658,957.89,1416.37,8797.69,9278.54,165.85,2925.49,1336.52,551.13,4405.35,9371.19,3265.02,1033.11,716.12,1970.25,923.16,990.27,48103.95
7659,966.55,1430.73,8897.64,9384.98,167.65,2959.35,1353.25,555.75,4450.96,9471.26,3300.31,1043.17,723.78,1988.98,931.69,999.73,48625.78
7660,1027.12,1541.8,9391.39,9941.48,178.41,3162.45,1458.65,592.52,4721.76,10067.62,3505.71,1112.95,765.15,2105.73,985.66,1057.68,51616.08
7661,1141.08,1720.16,10333.93,10956.46,197.41,3500.23,1617.57,660.55,5222.99,11138.74,3875.88,1236.62,844.15,2332.07,1091.99,1170.79,57040.62
7662,1409.54,2162.69,11966.83,12796.49,236.47,4185.76,1946.89,833.76,6262.17,13350.49,4623.67,1523.66,995.98,2825.93,1327.26,1414.61,67862.2
7663,1628.59,2614.74,12802.48,13939.28,266.84,4764.55,2274.16,987.98,7017.92,15031.3,5174.57,1772.74,1089.88,3182.08,1496.03,1585.94,75629.08
7664,1728.69,3009.44,12588.37,14148.96,282.56,5175.49,2600.05,1076.1,7282.71,15803.4,5405.37,1924.41,1095.77,3273.21,1533.76,1621.67,78549.96
7665,1748.81,3167.27,12401.11,14164.49,287.68,5344.85,2752.33,1098.98,7329.11,16023.23,5467.58,1972.53,1087.57,3267.95,1527.06,1614.7,79255.25
7666,1755.06,3177.26,12595.77,14362.54,290.37,5398.89,2779.54,1099.72,7393.24,16168.48,5521.69,1981.76,1100.21,3288.86,1535.77,1625.75,80074.91
7667,1798.98,3259.15,12916.04,14730.54,297.8,5538.94,2852.89,1127.18,7580.4,16580.81,5662.59,2032.07,1128.04,3371.06,1573.99,1666.33,82116.81
7668,1794.77,3201.06,12871.6,14606.86,294.62,5443.85,2776.79,1123.49,7539.8,16436.07,5613.97,2014.2,1125.23,3371.9,1577.31,1667.92,81459.44
7669,1752.76,3016.88,13036.52,14565.88,288.03,5261.04,2624.83,1084.4,7440.68,16121.42,5523.01,1947.05,1127.3,3341.66,1565.66,1657.63,80354.75
7670,1705.82,2898.84,13065.56,14496.51,282.93,5155.31,2552.86,1046.4,7323.91,15845.92,5440.54,1891.8,1119.53,3281.77,1536.78,1630.51,79274.99
7671,1683.68,2921.35,12795.1,14297.54,280.87,5157.27,2587.44,1036.59,7226.01,15695.51,5384.35,1880.89,1098.4,3221.7,1506.07,1598.81,78371.58
7672,1698.95,2978.14,12782.68,14344.51,283.34,5219.56,2635.12,1049.52,7270.28,15818.87,5422.11,1903.51,1100.5,3237.43,1512.74,1605.36,78862.62
7673,1782.55,3125.83,13052.2,14694.65,293.23,5389.62,2720.46,1108.75,7536.59,16382.71,5605.02,1991.37,1133.8,3375.17,1579.75,1672,81443.7
7674,1801.57,3071.69,12891.26,14422.59,288.9,5236.66,2593.85,1124.49,7506.83,16206.96,5538.56,1985.2,1129.6,3410.05,1603.21,1689.94,80501.36
7675,1763.16,2867.36,12780.33,14071.45,278.23,4948.9,2373.25,1093.31,7335.67,15692.03,5370.94,1910.23,1116.82,3373.72,1592.48,1675.89,78243.77
7676,1635.51,2606.15,12204.27,13320.14,259.61,4593.11,2174.08,1005.37,6873.34,14663.01,5030.32,1764.15,1056.92,3160.5,1492.04,1572.78,73411.3
7677,1509.58,2369.37,11707.52,12681.38,243.03,4292.45,2014.89,917.66,6443.52,13731.69,4724.41,1626.6,1001.68,2950.37,1391.32,1470.99,69076.46
7678,1403.2,2175.74,11283.8,12147.16,229.26,4047.35,1888.4,843.81,6081.85,12954.81,4469.1,1511.94,954.71,2771.45,1305.26,1384.14,65451.98
7679,1251.72,1928.24,10467.35,11216.47,208.52,3689.71,1718.81,743.95,5523.18,11774.2,4073.26,1352.31,875.1,2498.63,1174.31,1249.9,59745.66
7680,1124.53,1695.53,9943.02,10558.41,191.8,3390.56,1563.79,656.02,5085.77,10832.33,3763.11,1214.68,817.93,2283.79,1071.2,1145.57,55338.04
7681,1058.17,1560.79,9744.5,10269.82,183.33,3232.1,1474.54,608.2,4871.67,10360.4,3610.46,1140.73,792.63,2178.78,1020.88,1095.28,53202.28
7682,1038.07,1515.86,9683.58,10175.4,180.56,3177.48,1441.87,593.66,4805.04,10209.06,3561.43,1117.27,784.98,2147.73,1006.24,1080.51,52518.74
7683,1047.41,1530.98,9790.67,10289.06,182.48,3213.32,1459.44,598.57,4853.86,10315.74,3599.11,1128.04,793.21,2167.9,1015.43,1090.71,53075.93
7684,1092.97,1623.56,10117.95,10677.19,190.49,3369.23,1545.1,627.39,5049.71,10755.19,3748.9,1182.02,821.62,2251.4,1053.86,1131.74,55238.32
7685,1174.14,1761.37,10695.97,11323.32,203.44,3603.55,1660.82,678.13,5387,11482.49,3997.4,1271.28,872.38,2404.98,1126.13,1207.87,58850.27
7686,1431.32,2190.15,12199.81,13033.16,240.39,4252.99,1975.1,845.45,6368.98,13574.29,4702.66,1546.5,1014.24,2873.67,1349.62,1438.82,69037.15
7687,1641.34,2631.19,12931.32,14070.9,269.07,4802.6,2290.24,995.02,7078.63,15158.3,5219.27,1786.04,1100.12,3209.42,1508.89,1599.8,76292.15
7688,1728.73,3010.2,12576.08,14137.77,282.46,5173.56,2599.39,1076.41,7279.91,15797.37,5402.96,1924.46,1095.09,3272.44,1533.45,1621.22,78511.5
7689,1748.04,3166.97,12380.89,14145.08,287.44,5340.59,2750.68,1098.84,7322.49,16009.2,5462.4,1971.67,1086.27,3265.45,1525.94,1613.38,79175.33
7690,1761.4,3185.69,12655.03,14423.56,291.43,5417.11,2787.26,1103.3,7422.24,16229.38,5542.96,1988.39,1105.02,3302.15,1542.05,1632.46,80389.43
7691,1796.18,3256.28,12873.37,14688.42,297.18,5528.23,2848.55,1125.95,7563.67,16545.65,5649.79,2029.06,1124.96,3363.99,1570.74,1662.72,81924.74
7692,1797.79,3205.53,12892.71,14629.44,295.07,5451.38,2780.09,1125.36,7552,16461.36,5622.68,2017.34,1127.08,3377.76,1580.1,1670.81,81586.5
7693,1770.5,3039.54,13220.91,14753.81,291.18,5314.95,2647.5,1094.07,7526.41,16300.97,5586.26,1965.63,1141.86,3380.1,1583.7,1677.12,81294.51
7694,1716.52,2912.72,13172.92,14606.33,284.79,5187.17,2566.3,1052.31,7374.69,15952.36,5477.92,1902.97,1128.08,3304.7,1547.54,1642.1,79829.42
7695,1709.97,2954.42,13076.43,14583.18,285.6,5238.35,2621.45,1050.7,7354.82,15965.49,5479.62,1908.44,1120.45,3279.22,1533.04,1628.03,79789.21
7696,1713.48,2996.66,12933.84,14498.52,285.92,5263.72,2653.7,1057.41,7340.5,15966.18,5473.97,1918.76,1112.43,3268.95,1527.55,1621.35,79632.94
7697,1802.99,3151.83,13266.58,14912.72,296.87,5451.98,2746.67,1119.84,7635.82,16590.44,5678.24,2012.81,1150.68,3419.63,1600.6,1694.54,82532.24
7698,1825.68,3102.44,13142.88,14678.79,293.2,5310.03,2624.72,1137.62,7623.57,16451.6,5624.71,2010.48,1149.43,3462.39,1627.78,1716.48,81781.8
7699,1787.16,2898.03,13028.5,14324.42,282.48,5021.58,2403.84,1106.4,7451.31,15934.27,5456.22,1935.37,1136.46,3425.63,1616.87,1702.21,79510.75
7700,1672.08,2652.22,12593.34,13715.43,266.19,4705.55,2221.28,1025.06,7052.06,15037.52,5162.45,1802.44,1087.43,3240.39,1529.49,1613.31,75376.24
7701,1550.45,2420.75,12147.36,13127.86,250.42,4419,2067.95,939.57,6644.56,14152.79,4873.21,1669.43,1036.09,3040.06,1433.36,1516.53,71289.39
7702,1451.79,2236.53,11811.29,12682.09,238.09,4198.53,1951.71,869.78,6321.82,13457.71,4646.82,1562.89,995.89,2878.33,1355.33,1438.43,68097.03
7703,1310.91,2001.93,11115.3,11872.9,219.32,3874.68,1796.22,775.42,5816.72,12389.48,4290.76,1414.37,925.6,2629.15,1235.43,1316.25,62984.44
7704,1176.27,1759.92,10511.32,11134.08,201.27,3552.59,1631.59,683.51,5342.86,11371.27,3953.66,1268.94,862.19,2398.08,1124.72,1203.67,58175.94
7705,1113.05,1628.98,10349.12,10882.07,193.38,3404.24,1546.55,637.33,5144.76,10932.98,3812.95,1198.3,839.68,2300.14,1077.69,1156.98,56218.2
7706,1089.81,1580.11,10253.58,10752.59,190.04,3339.76,1509.74,621.09,5062.5,10748.76,3752.29,1171.51,829.31,2262.14,1059.78,1138.67,55361.68
7707,1100.29,1596.67,10373.5,10879.23,192.17,3379.26,1528.83,626.6,5117.11,10867.47,3794.27,1183.47,838.5,2284.85,1070.17,1150.17,55982.56
7708,1140.15,1682.13,10637.51,11203.33,199.13,3517.22,1607,652.43,5284.5,11247.16,3922.95,1231.49,862.05,2355.7,1102.69,1184.78,57830.22
7709,1230.99,1831.98,11321.95,11957.29,213.85,3781.85,1735.37,708.26,5669.88,12075.44,4207.13,1330.91,921.09,2530.66,1184.96,1271.75,61973.36
7710,1473.79,2243.16,12662.14,13501.87,248.13,4385.34,2030.5,868.1,6579.03,14014.58,4858.21,1591.03,1050.31,2967.17,1393.42,1486.34,71353.12
7711,1679.39,2678.95,13340.61,14486.27,275.95,4920.33,2339.6,1015.41,7265.6,15550.2,5357.67,1825.92,1132.15,3292.82,1547.97,1642.14,78350.98
7712,1764.02,3054.61,12954.9,14522.41,288.84,5282.66,2645.15,1095.36,7453.27,16160.59,5531.2,1961.46,1124.74,3349.78,1569.72,1660.49,80419.2
7713,1770.62,3195.56,12619.58,14387.79,291.49,5409.76,2779.75,1111.05,7432.53,16239.78,5543.71,1995.35,1105.03,3314.66,1549.06,1638.36,80384.08
7714,1784.01,3214.28,12894.53,14667.1,295.49,5486.5,2816.4,1115.51,7532.54,16460.54,5624.44,2012.08,1123.85,3351.45,1565.17,1657.5,81601.39
7715,1818.5,3284.49,13109.83,14928.75,301.19,5596.7,2877.31,1138.04,7672.53,16773.71,5730.32,2052.49,1143.51,3412.68,1593.57,1687.42,83121.04
7716,1804.33,3214.26,12952.63,14691.26,296.16,5469.89,2788,1129.1,7581.67,16523.52,5644.34,2024.15,1131.95,3391.35,1586.54,1677.68,81906.83
7717,1764.18,3032.35,13138.33,14671.43,289.91,5292.99,2638.49,1091,7491.9,16228.5,5560.36,1958.96,1135.7,3365.21,1576.79,1669.48,80905.58
7718,1700.5,2893.48,12984.2,14416.36,281.75,5134.95,2544.61,1044.07,7292.02,15779.12,5416.31,1886.13,1113.67,3268.43,1530.62,1623.58,78909.8
7719,1672.81,2908.96,12654.57,14157.3,278.69,5119.8,2572.04,1031.32,7167.09,15571.93,5340.07,1869.42,1087.88,3196.23,1494.25,1585.77,77708.13
7720,1676.68,2951.65,12515.62,14076.23,279.06,5146.19,2604.71,1038.18,7154.38,15575.81,5335.58,1880.09,1080.16,3186.74,1489.08,1579.46,77569.62
7721,1777.88,3121.37,12975.47,14619.39,292.14,5370.81,2712.93,1106.82,7507.38,16321.28,5582.67,1986.41,1128.3,3363.09,1574.2,1665.72,81105.86
7722,1803.95,3076.36,12885.62,14419.99,289.05,5238.94,2595.21,1126.46,7511.13,16215.94,5540.92,1987.59,1129.79,3413.06,1604.78,1691.31,80530.1
7723,1781.56,2892.09,12948.58,14245.23,281.3,5001.04,2395.49,1103.85,7419.15,15866.82,5431.91,1929.41,1130.54,3411.97,1610.58,1695.18,79144.7
7724,1677,2659.25,12631.95,13756.12,266.95,4718.43,2226.88,1028.04,7072.95,15081.2,5177.47,1807.58,1090.71,3250.17,1534.16,1618.22,75597.08
7725,1546.95,2417.12,12094.99,13076.1,249.66,4405.72,2062.59,938.02,6623.88,14109.4,4857.47,1665.73,1032.3,3031.32,1429.34,1512.03,71052.62
7726,1438.45,2220.63,11652.37,12522.37,235.54,4154.75,1933.56,863,6252.73,13312.56,4595.24,1548.92,983.79,2848.03,1341.19,1422.97,67326.1
7727,1293.78,1981.2,10917.41,11673.45,216.11,3819.49,1773.26,766.58,5729.37,12206.37,4225.79,1396.4,910.37,2590.67,1217.49,1296.65,62014.39
7728,1185.47,1771.64,10607.87,11232.29,202.91,3580.65,1643.39,688.47,5387.49,11464.77,3986.65,1278.58,869.79,2418.1,1134.09,1213.8,58665.96
7729,1115.94,1632.82,10377.21,10910.86,193.88,3412.74,1550.14,638.94,5158.34,10961.27,3822.89,1201.33,841.95,2306.32,1080.6,1160.08,56365.31
7730,1099.2,1591.99,10353.72,10854.36,191.73,3368.67,1521.87,626.13,5108.45,10844.96,3786.31,1181.37,837.19,2282.66,1069.4,1149.09,55867.1
7731,1106.32,1604.38,10436.82,10943.69,193.25,3397.69,1536.58,629.92,5146.48,10929.07,3815.93,1189.82,843.5,2297.99,1076.33,1156.83,56304.6
7732,1147.13,1690.98,10711.23,11278.32,200.38,3538.59,1615.97,656.23,5318.48,11318.47,3948.07,1238.83,867.85,2370.89,1109.82,1192.48,58203.72
7733,1246.7,1851.66,11491.84,12129.67,216.71,3830.64,1755.83,716.66,5747.37,12237.79,4264.48,1347.43,934.34,2565.18,1201.13,1289.31,62826.74
7734,1496.4,2271.68,12904.53,13747.98,252.21,4455.17,2059.8,880.27,6689.99,14247.13,4940.31,1614.75,1069.29,3016.75,1416.66,1511.47,72574.39
7735,1709.76,2717.16,13665.12,14815.92,281.43,5013.98,2378.88,1031.74,7414.42,15862.03,5467.67,1857.73,1157.58,3359.25,1579.13,1675.88,79987.68
7736,1793.92,3092.29,13273.69,14846.3,294.22,5374.73,2683.8,1111.44,7599.6,16467.21,5639.4,1992.81,1149.73,3415.17,1600.36,1693.67,82028.34
7737,1808.39,3243.01,13026.63,14800.99,298.32,5526.79,2828.81,1131.27,7618.36,16629.47,5681.25,2034.92,1136.87,3397.55,1587.89,1680.43,82430.95
7738,1829.19,3270.83,13384.61,15164.14,303.7,5626.96,2875.26,1139.66,7755.59,16928.17,5789.65,2059.49,1162.13,3450.84,1611.71,1707.98,84059.91
7739,1849.62,3323.62,13443.46,15267.56,306.8,5692.82,2917.63,1154.72,7825.18,17093.87,5843.26,2085.07,1169.61,3480.84,1625.53,1722.04,84801.63
7740,1838.52,3257.24,13319.3,15063.59,302.33,5575.52,2832.29,1147.44,7749.43,16875.21,5768.48,2060,1160.67,3466.29,1621.63,1715.7,83753.64
7741,1808.75,3088.22,13620.28,15160.39,297.99,5431.38,2696.46,1114.86,7711.61,16689,5722.98,2005.69,1173.36,3463.13,1622.68,1719.25,83326.03
7742,1755.19,2961.78,13579.91,15020.33,291.71,5305.42,2615.99,1073.27,7562.67,16346.26,5616.79,1943.5,1160.11,3388.9,1587.06,1684.81,81893.7
7743,1742.15,2995.38,13413.7,14926.47,291.35,5336.56,2662.75,1068.19,7511.03,16292.87,5594.95,1942.18,1146.98,3349.2,1565.88,1663.52,81503.16
7744,1771.21,3069.22,13553.79,15127.83,296.35,5442.21,2728.54,1088.38,7623.99,16560.19,5683.71,1979.24,1160.98,3395.46,1586.83,1685.57,82753.5
7745,1845.52,3205.81,13713.59,15367.49,304.47,5581.87,2801.28,1142.88,7842.41,17023.39,5830.86,2057.34,1185.87,3512.14,1644.02,1741.47,84800.41
7746,1855.68,3141.3,13443.59,14986.28,298.42,5399.32,2662.43,1154.17,7765.82,16749.6,5729.42,2041.85,1173.41,3526.62,1658,1748.99,83334.9
7747,1802.54,2919.05,13163.68,14464.66,285,5064.27,2422.15,1115.36,7519.85,16077.64,5506.15,1951.37,1147.62,3457.25,1631.85,1718.14,80246.58
7748,1665.01,2645.22,12482.83,13606.77,264.6,4678.07,2210.2,1022.06,7009.19,14947.47,5129.79,1794.94,1079.44,3222.48,1521.27,1604.06,74883.4
7749,1537.66,2406.35,11978.22,12959.34,247.83,4374.23,2049.59,933.41,6574.21,14005.25,4820.26,1655.92,1023.48,3009.76,1419.3,1500.99,70495.8
7750,1421.37,2200.1,11451.67,12320.4,232.3,4099.13,1910.47,854.19,6164.68,13128.33,4529.67,1530.93,968.41,2809.34,1323.16,1403.27,66347.42
7751,1280.47,1965.16,10761.25,11516.27,213.58,3776.19,1755.27,759.72,5660.91,12062.71,4174.72,1382.4,898.43,2560.56,1203.42,1281.27,61252.33
7752,1157.37,1737.12,10290.62,10911.75,197.69,3491.23,1606.09,673.75,5245.9,11167.83,3881.4,1249.07,845.24,2355.43,1104.8,1181.91,57097.2
7753,1078.57,1586.72,9958.08,10487.09,186.96,3294.26,1500.66,619.25,4970.5,10567.42,3683.45,1162.03,809.47,2223.08,1041.66,1117.73,54286.93
7754,1056.38,1539.14,9875.01,10370.27,183.82,3233.21,1465.3,603.58,4893.69,10394.64,3626.88,1136.43,800.09,2187.48,1024.88,1100.67,53491.47
7755,1062.66,1550.47,9948.78,10450.26,185.19,3259.59,1478.93,606.88,4927.47,10470,3653.43,1143.99,805.7,2200.97,1030.96,1107.46,53882.74
7756,1095.39,1627.14,10133.52,10694.02,190.83,3375.04,1547.67,628.93,5059.16,10774.82,3755.58,1184.52,823.05,2255.93,1056.05,1134.01,55335.66
7757,1178.83,1767.89,10734.61,11363.79,204.19,3616.16,1666.26,680.9,5407.32,11525.03,4012.13,1276.15,875.65,2414.49,1130.63,1212.64,59066.67
7758,1421.91,2179.85,12069.4,12903.68,238.43,4219.08,1961.26,841.07,6315.77,13462.62,4662.52,1536.55,1004.61,2850.94,1339.11,1427.14,68433.94
7759,1649.68,2643.49,12986.54,14130.41,270.27,4822.82,2299.15,1000.24,7111.45,15227.09,5242.66,1794.67,1105.11,3225.29,1516.5,1607.69,76633.06
7760,1738.46,3024.38,12646,14212.24,283.91,5198.06,2610.12,1082.41,7319.68,15880.35,5431.41,1934.56,1101.22,3291.4,1542.49,1630.67,78927.36
7761,1747.59,3168.29,12340.24,14107.42,287.03,5333.34,2748.11,1099.38,7311.81,15986.58,5453.53,1971.08,1083.78,3261.94,1524.46,1611.41,79035.99
7762,1752.39,3176.41,12521.88,14292.16,289.48,5383.34,2773.6,1099.31,7369.54,16118.61,5502.93,1978.89,1095.33,3279.89,1531.78,1620.98,79786.52
7763,1787.43,3247.23,12742.32,14559.15,295.27,5495.15,2835.15,1122.08,7512.01,16437.15,5610.57,2019.81,1115.39,3342.21,1560.7,1651.47,81333.09
7764,1781.31,3187.13,12672.31,14410.07,291.7,5393.39,2756.32,1117.48,7460.77,16270.12,5554.05,1999.92,1110.68,3338.61,1561.95,1650.72,80556.53
7765,1733.34,2995.53,12771.41,14302.54,284.02,5191.83,2596.53,1075.27,7332.04,15893.22,5441.04,1926.52,1107.65,3295.13,1544.11,1633.73,79123.91
7766,1669.2,2855.84,12614.73,14044.67,275.79,5032.74,2502.17,1028.05,7130.46,15440.17,5295.87,1853.19,1085.36,3197.45,1497.51,1587.4,77110.6
7767,1651.99,2884.29,12403.5,13905.11,274.68,5050.97,2543.51,1020.73,7058.34,15343.8,5258.82,1847.51,1068.73,3148.66,1472.09,1561.48,76494.21
7768,1678.87,2955.41,12519.44,14082.05,279.28,5149.76,2606.44,1039.81,7160.35,15588.31,5339.57,1882.3,1080.83,3190.12,1490.75,1581.08,77624.37
7769,1751.17,3089.63,12654.77,14297.16,287.01,5282.76,2676.43,1093.26,7368.26,16029.53,5478.81,1958.28,1103.87,3302.17,1545.82,1634.63,79553.56
7770,1759.99,3023.66,12366.27,13897.58,280.69,5095.38,2535.61,1103.96,7284.13,15739.94,5371.65,1941.37,1090.04,3313.43,1558.29,1640.48,78002.47
7771,1715.88,2812.69,12184.27,13475.28,268.9,4788.41,2307.07,1069.91,7082.71,15161.33,5181.36,1860.36,1071.88,3263.92,1541.45,1619.7,75405.12
7772,1588.54,2551.45,11618.55,12733.79,250.4,4434.65,2108.69,981.99,6623.53,14139.08,4843.25,1714.62,1012.66,3051.86,1441.49,1517.21,70611.76
7773,1470.33,2323.74,11218.01,12191.3,235.33,4160.06,1960.25,898.09,6234.8,13293.68,4568.09,1585.23,964.69,2859.6,1349.09,1424.58,66736.87
7774,1375,2143.28,10926.33,11789.72,223.68,3951.29,1848.83,829.9,5930.56,12637.1,4355.64,1482.26,927.82,2705.83,1274.75,1350.55,63752.54
7775,1237.71,1912.66,10278.53,11028.61,205.64,3640.12,1698.51,737.28,5445.28,11610.65,4014.56,1337.52,861.08,2465.21,1158.83,1232.75,58864.94
7776,1133.88,1767.69,9578.94,10288.26,190.96,3399.07,1597.59,672.46,5036.05,10764.98,3725.98,1232.02,798.1,2265.12,1062.67,1133.05,54646.82
